Date,Year,Month,Day of Month,Weekday,Is Weekend,Is Holiday,Holiday Name,Season,Days Until Next Trading Day,Date of Next Trading Day,Is Start of Month,Is Last Day of Month
2042-06-22,2042,June,22,Sunday,True,False,Weekend,Summer,1,2042-06-23,False,False
2042-06-28,2042,June,28,Saturday,True,False,Weekend,Summer,2,2042-06-30,False,False
2042-06-29,2042,June,29,Sunday,True,False,Weekend,Summer,1,2042-06-30,False,False
2042-07-04,2042,July,4,Friday,False,True,Independence Day,Summer,3,2042-07-07,False,False
2042-07-05,2042,July,5,Saturday,True,False,Weekend,Summer,2,2042-07-07,False,False
2042-07-06,2042,July,6,Sunday,True,False,Weekend,Summer,1,2042-07-07,False,False
2042-07-12,2042,July,12,Saturday,True,False,Weekend,Summer,2,2042-07-14,False,False
2042-07-13,2042,July,13,Sunday,True,False,Weekend,Summer,1,2042-07-14,False,False
2042-07-19,2042,July,19,Saturday,True,False,Weekend,Summer,2,2042-07-21,False,False
2042-07-20,2042,July,20,Sunday,True,False,Weekend,Summer,1,2042-07-21,False,False
2042-07-26,2042,July,26,Saturday,True,False,Weekend,Summer,2,2042-07-28,False,False
2042-07-27,2042,July,27,Sunday,True,False,Weekend,Summer,1,2042-07-28,False,False
2042-08-02,2042,August,2,Saturday,True,False,Weekend,Summer,2,2042-08-04,False,False
2042-08-03,2042,August,3,Sunday,True,False,Weekend,Summer,1,2042-08-04,False,False
2042-08-09,2042,August,9,Saturday,True,False,Weekend,Summer,2,2042-08-11,False,False
2042-08-10,2042,August,10,Sunday,True,False,Weekend,Summer,1,2042-08-11,False,False
2042-08-16,2042,August,16,Saturday,True,False,Weekend,Summer,2,2042-08-18,False,False
2042-08-17,2042,August,17,Sunday,True,False,Weekend,Summer,1,2042-08-18,False,False
2042-08-23,2042,August,23,Saturday,True,False,Weekend,Summer,2,2042-08-25,False,False
2042-08-24,2042,August,24,Sunday,True,False,Weekend,Summer,1,2042-08-25,False,False
2042-08-30,2042,August,30,Saturday,True,False,Weekend,Summer,3,2042-09-02,False,False
2042-08-31,2042,August,31,Sunday,True,False,Weekend,Summer,2,2042-09-02,False,True
2042-09-01,2042,September,1,Monday,False,True,Labor Day,Fall,1,2042-09-02,True,False
2042-09-06,2042,September,6,Saturday,True,False,Weekend,Fall,2,2042-09-08,False,False
2042-09-07,2042,September,7,Sunday,True,False,Weekend,Fall,1,2042-09-08,False,False
2042-09-13,2042,September,13,Saturday,True,False,Weekend,Fall,2,2042-09-15,False,False
2042-09-14,2042,September,14,Sunday,True,False,Weekend,Fall,1,2042-09-15,False,False
2042-09-20,2042,September,20,Saturday,True,False,Weekend,Fall,2,2042-09-22,False,False
2042-09-21,2042,September,21,Sunday,True,False,Weekend,Fall,1,2042-09-22,False,False
2042-09-27,2042,September,27,Saturday,True,False,Weekend,Fall,2,2042-09-29,False,False
2042-09-28,2042,September,28,Sunday,True,False,Weekend,Fall,1,2042-09-29,False,False
2042-10-04,2042,October,4,Saturday,True,False,Weekend,Fall,2,2042-10-06,False,False
2042-10-05,2042,October,5,Sunday,True,False,Weekend,Fall,1,2042-10-06,False,False
2042-10-11,2042,October,11,Saturday,True,False,Weekend,Fall,2,2042-10-13,False,False
2042-10-12,2042,October,12,Sunday,True,False,Weekend,Fall,1,2042-10-13,False,False
2042-10-18,2042,October,18,Saturday,True,False,Weekend,Fall,2,2042-10-20,False,False
2042-10-19,2042,October,19,Sunday,True,False,Weekend,Fall,1,2042-10-20,False,False
2042-10-25,2042,October,25,Saturday,True,False,Weekend,Fall,2,2042-10-27,False,False
2042-10-26,2042,October,26,Sunday,True,False,Weekend,Fall,1,2042-10-27,False,False
2042-11-01,2042,November,1,Saturday,True,False,Weekend,Fall,2,2042-11-03,True,False
2042-11-02,2042,November,2,Sunday,True,False,Weekend,Fall,1,2042-11-03,False,False
2042-11-08,2042,November,8,Saturday,True,False,Weekend,Fall,2,2042-11-10,False,False
2042-11-09,2042,November,9,Sunday,True,False,Weekend,Fall,1,2042-11-10,False,False
2042-11-15,2042,November,15,Saturday,True,False,Weekend,Fall,2,2042-11-17,False,False
2042-11-16,2042,November,16,Sunday,True,False,Weekend,Fall,1,2042-11-17,False,False
2042-11-22,2042,November,22,Saturday,True,False,Weekend,Fall,2,2042-11-24,False,False
2042-11-23,2042,November,23,Sunday,True,False,Weekend,Fall,1,2042-11-24,False,False
2042-11-27,2042,November,27,Thursday,False,True,Thanksgiving,Fall,1,2042-11-28,False,False
2042-11-29,2042,November,29,Saturday,True,False,Weekend,Fall,2,2042-12-01,False,False
2042-11-30,2042,November,30,Sunday,True,False,Weekend,Fall,1,2042-12-01,False,True
2042-12-06,2042,December,6,Saturday,True,False,Weekend,Winter,2,2042-12-08,False,False
2042-12-07,2042,December,7,Sunday,True,False,Weekend,Winter,1,2042-12-08,False,False
2042-12-13,2042,December,13,Saturday,True,False,Weekend,Winter,2,2042-12-15,False,False
2042-12-14,2042,December,14,Sunday,True,False,Weekend,Winter,1,2042-12-15,False,False
2042-12-20,2042,December,20,Saturday,True,False,Weekend,Winter,2,2042-12-22,False,False
2042-12-21,2042,December,21,Sunday,True,False,Weekend,Winter,1,2042-12-22,False,False
2042-12-25,2042,December,25,Thursday,False,True,Christmas Day,Winter,1,2042-12-26,False,False
2042-12-27,2042,December,27,Saturday,True,False,Weekend,Winter,2,2042-12-29,False,False
2042-12-28,2042,December,28,Sunday,True,False,Weekend,Winter,1,2042-12-29,False,False
2043-01-01,2043,January,1,Thursday,False,True,New Year's Day,Winter,1,2043-01-02,True,False
2043-01-03,2043,January,3,Saturday,True,False,Weekend,Winter,2,2043-01-05,False,False
2043-01-04,2043,January,4,Sunday,True,False,Weekend,Winter,1,2043-01-05,False,False
2043-01-10,2043,January,10,Saturday,True,False,Weekend,Winter,2,2043-01-12,False,False
2043-01-11,2043,January,11,Sunday,True,False,Weekend,Winter,1,2043-01-12,False,False
2043-01-17,2043,January,17,Saturday,True,False,Weekend,Winter,3,2043-01-20,False,False
2043-01-18,2043,January,18,Sunday,True,False,Weekend,Winter,2,2043-01-20,False,False
2043-01-19,2043,January,19,Monday,False,True,Martin Luther King Jr. Day,Winter,1,2043-01-20,False,False
2043-01-24,2043,January,24,Saturday,True,False,Weekend,Winter,2,2043-01-26,False,False
2043-01-25,2043,January,25,Sunday,True,False,Weekend,Winter,1,2043-01-26,False,False
2043-01-31,2043,January,31,Saturday,True,False,Weekend,Winter,2,2043-02-02,False,True
2043-02-01,2043,February,1,Sunday,True,False,Weekend,Winter,1,2043-02-02,True,False
2043-02-07,2043,February,7,Saturday,True,False,Weekend,Winter,2,2043-02-09,False,False
2043-02-08,2043,February,8,Sunday,True,False,Weekend,Winter,1,2043-02-09,False,False
2043-02-14,2043,February,14,Saturday,True,False,Weekend,Winter,3,2043-02-17,False,False
2043-02-15,2043,February,15,Sunday,True,False,Weekend,Winter,2,2043-02-17,False,False
2043-02-16,2043,February,16,Monday,False,True,Washington's Birthday,Winter,1,2043-02-17,False,False
2043-02-21,2043,February,21,Saturday,True,False,Weekend,Winter,2,2043-02-23,False,False
2043-02-22,2043,February,22,Sunday,True,False,Weekend,Winter,1,2043-02-23,False,False
2043-02-28,2043,February,28,Saturday,True,False,Weekend,Winter,2,2043-03-02,False,True
2043-03-01,2043,March,1,Sunday,True,False,Weekend,Spring,1,2043-03-02,True,False
2043-03-07,2043,March,7,Saturday,True,False,Weekend,Spring,2,2043-03-09,False,False
2043-03-08,2043,March,8,Sunday,True,False,Weekend,Spring,1,2043-03-09,False,False
2043-03-14,2043,March,14,Saturday,True,False,Weekend,Spring,2,2043-03-16,False,False
2043-03-15,2043,March,15,Sunday,True,False,Weekend,Spring,1,2043-03-16,False,False
2043-03-21,2043,March,21,Saturday,True,False,Weekend,Spring,2,2043-03-23,False,False
2043-03-22,2043,March,22,Sunday,True,False,Weekend,Spring,1,2043-03-23,False,False
2043-03-27,2043,March,27,Friday,False,True,Holiday,Spring,3,2043-03-30,False,False
2043-03-28,2043,March,28,Saturday,True,False,Weekend,Spring,2,2043-03-30,False,False
2043-03-29,2043,March,29,Sunday,True,False,Weekend,Spring,1,2043-03-30,False,False
2043-04-04,2043,April,4,Saturday,True,False,Weekend,Spring,2,2043-04-06,False,False
2043-04-05,2043,April,5,Sunday,True,False,Weekend,Spring,1,2043-04-06,False,False
2043-04-11,2043,April,11,Saturday,True,False,Weekend,Spring,2,2043-04-13,False,False
2043-04-12,2043,April,12,Sunday,True,False,Weekend,Spring,1,2043-04-13,False,False
2043-04-18,2043,April,18,Saturday,True,False,Weekend,Spring,2,2043-04-20,False,False
2043-04-19,2043,April,19,Sunday,True,False,Weekend,Spring,1,2043-04-20,False,False
2043-04-25,2043,April,25,Saturday,True,False,Weekend,Spring,2,2043-04-27,False,False
2043-04-26,2043,April,26,Sunday,True,False,Weekend,Spring,1,2043-04-27,False,False
2043-05-02,2043,May,2,Saturday,True,False,Weekend,Spring,2,2043-05-04,False,False
2043-05-03,2043,May,3,Sunday,True,False,Weekend,Spring,1,2043-05-04,False,False
2043-05-09,2043,May,9,Saturday,True,False,Weekend,Spring,2,2043-05-11,False,False
2043-05-10,2043,May,10,Sunday,True,False,Weekend,Spring,1,2043-05-11,False,False
2043-05-16,2043,May,16,Saturday,True,False,Weekend,Spring,2,2043-05-18,False,False
2043-05-17,2043,May,17,Sunday,True,False,Weekend,Spring,1,2043-05-18,False,False
2043-05-23,2043,May,23,Saturday,True,False,Weekend,Spring,3,2043-05-26,False,False
2043-05-24,2043,May,24,Sunday,True,False,Weekend,Spring,2,2043-05-26,False,False
2043-05-25,2043,May,25,Monday,False,True,Memorial Day,Spring,1,2043-05-26,False,False
2043-05-30,2043,May,30,Saturday,True,False,Weekend,Spring,2,2043-06-01,False,False
2043-05-31,2043,May,31,Sunday,True,False,Weekend,Spring,1,2043-06-01,False,True
2043-06-06,2043,June,6,Saturday,True,False,Weekend,Summer,2,2043-06-08,False,False
2043-06-07,2043,June,7,Sunday,True,False,Weekend,Summer,1,2043-06-08,False,False
2043-06-13,2043,June,13,Saturday,True,False,Weekend,Summer,2,2043-06-15,False,False
2043-06-14,2043,June,14,Sunday,True,False,Weekend,Summer,1,2043-06-15,False,False
2043-06-19,2043,June,19,Friday,False,True,Juneteenth National Independence Day,Summer,3,2043-06-22,False,False
2043-06-20,2043,June,20,Saturday,True,False,Weekend,Summer,2,2043-06-22,False,False
2043-06-21,2043,June,21,Sunday,True,False,Weekend,Summer,1,2043-06-22,False,False
2043-06-27,2043,June,27,Saturday,True,False,Weekend,Summer,2,2043-06-29,False,False
2043-06-28,2043,June,28,Sunday,True,False,Weekend,Summer,1,2043-06-29,False,False
2043-07-03,2043,July,3,Friday,False,True,Independence Day (observed),Summer,3,2043-07-06,False,False
2043-07-04,2043,July,4,Saturday,True,False,Weekend,Summer,2,2043-07-06,False,False
2043-07-05,2043,July,5,Sunday,True,False,Weekend,Summer,1,2043-07-06,False,False
2043-07-11,2043,July,11,Saturday,True,False,Weekend,Summer,2,2043-07-13,False,False
2043-07-12,2043,July,12,Sunday,True,False,Weekend,Summer,1,2043-07-13,False,False
2043-07-18,2043,July,18,Saturday,True,False,Weekend,Summer,2,2043-07-20,False,False
2043-07-19,2043,July,19,Sunday,True,False,Weekend,Summer,1,2043-07-20,False,False
2043-07-25,2043,July,25,Saturday,True,False,Weekend,Summer,2,2043-07-27,False,False
2043-07-26,2043,July,26,Sunday,True,False,Weekend,Summer,1,2043-07-27,False,False
2043-08-01,2043,August,1,Saturday,True,False,Weekend,Summer,2,2043-08-03,True,False
2043-08-02,2043,August,2,Sunday,True,False,Weekend,Summer,1,2043-08-03,False,False
2043-08-08,2043,August,8,Saturday,True,False,Weekend,Summer,2,2043-08-10,False,False
2043-08-09,2043,August,9,Sunday,True,False,Weekend,Summer,1,2043-08-10,False,False
2043-08-15,2043,August,15,Saturday,True,False,Weekend,Summer,2,2043-08-17,False,False
2043-08-16,2043,August,16,Sunday,True,False,Weekend,Summer,1,2043-08-17,False,False
2043-08-22,2043,August,22,Saturday,True,False,Weekend,Summer,2,2043-08-24,False,False
2043-08-23,2043,August,23,Sunday,True,False,Weekend,Summer,1,2043-08-24,False,False
2043-08-29,2043,August,29,Saturday,True,False,Weekend,Summer,2,2043-08-31,False,False
2043-08-30,2043,August,30,Sunday,True,False,Weekend,Summer,1,2043-08-31,False,False
2043-09-05,2043,September,5,Saturday,True,False,Weekend,Fall,3,2043-09-08,False,False
2043-09-06,2043,September,6,Sunday,True,False,Weekend,Fall,2,2043-09-08,False,False
2043-09-07,2043,September,7,Monday,False,True,Labor Day,Fall,1,2043-09-08,False,False
2043-09-12,2043,September,12,Saturday,True,False,Weekend,Fall,2,2043-09-14,False,False
2043-09-13,2043,September,13,Sunday,True,False,Weekend,Fall,1,2043-09-14,False,False
2043-09-19,2043,September,19,Saturday,True,False,Weekend,Fall,2,2043-09-21,False,False
2043-09-20,2043,September,20,Sunday,True,False,Weekend,Fall,1,2043-09-21,False,False
2043-09-26,2043,September,26,Saturday,True,False,Weekend,Fall,2,2043-09-28,False,False
2043-09-27,2043,September,27,Sunday,True,False,Weekend,Fall,1,2043-09-28,False,False
2043-10-03,2043,October,3,Saturday,True,False,Weekend,Fall,2,2043-10-05,False,False
2043-10-04,2043,October,4,Sunday,True,False,Weekend,Fall,1,2043-10-05,False,False
2043-10-10,2043,October,10,Saturday,True,False,Weekend,Fall,2,2043-10-12,False,False
2043-10-11,2043,October,11,Sunday,True,False,Weekend,Fall,1,2043-10-12,False,False
2043-10-17,2043,October,17,Saturday,True,False,Weekend,Fall,2,2043-10-19,False,False
2043-10-18,2043,October,18,Sunday,True,False,Weekend,Fall,1,2043-10-19,False,False
2043-10-24,2043,October,24,Saturday,True,False,Weekend,Fall,2,2043-10-26,False,False
2043-10-25,2043,October,25,Sunday,True,False,Weekend,Fall,1,2043-10-26,False,False
2043-10-31,2043,October,31,Saturday,True,False,Weekend,Fall,2,2043-11-02,False,True
2043-11-01,2043,November,1,Sunday,True,False,Weekend,Fall,1,2043-11-02,True,False
2043-11-07,2043,November,7,Saturday,True,False,Weekend,Fall,2,2043-11-09,False,False
2043-11-08,2043,November,8,Sunday,True,False,Weekend,Fall,1,2043-11-09,False,False
2043-11-14,2043,November,14,Saturday,True,False,Weekend,Fall,2,2043-11-16,False,False
2043-11-15,2043,November,15,Sunday,True,False,Weekend,Fall,1,2043-11-16,False,False
2043-11-21,2043,November,21,Saturday,True,False,Weekend,Fall,2,2043-11-23,False,False
2043-11-22,2043,November,22,Sunday,True,False,Weekend,Fall,1,2043-11-23,False,False
2043-11-26,2043,November,26,Thursday,False,True,Thanksgiving,Fall,1,2043-11-27,False,False
2043-11-28,2043,November,28,Saturday,True,False,Weekend,Fall,2,2043-11-30,False,False
2043-11-29,2043,November,29,Sunday,True,False,Weekend,Fall,1,2043-11-30,False,False
2043-12-05,2043,December,5,Saturday,True,False,Weekend,Winter,2,2043-12-07,False,False
2043-12-06,2043,December,6,Sunday,True,False,Weekend,Winter,1,2043-12-07,False,False
2043-12-12,2043,December,12,Saturday,True,False,Weekend,Winter,2,2043-12-14,False,False
2043-12-13,2043,December,13,Sunday,True,False,Weekend,Winter,1,2043-12-14,False,False
2043-12-19,2043,December,19,Saturday,True,False,Weekend,Winter,2,2043-12-21,False,False
2043-12-20,2043,December,20,Sunday,True,False,Weekend,Winter,1,2043-12-21,False,False
2043-12-25,2043,December,25,Friday,False,True,Christmas Day,Winter,3,2043-12-28,False,False
2043-12-26,2043,December,26,Saturday,True,False,Weekend,Winter,2,2043-12-28,False,False
2043-12-27,2043,December,27,Sunday,True,False,Weekend,Winter,1,2043-12-28,False,False
2044-01-01,2044,January,1,Friday,False,True,New Year's Day,Winter,3,2044-01-04,True,False
2044-01-02,2044,January,2,Saturday,True,False,Weekend,Winter,2,2044-01-04,False,False
2044-01-03,2044,January,3,Sunday,True,False,Weekend,Winter,1,2044-01-04,False,False
2044-01-09,2044,January,9,Saturday,True,False,Weekend,Winter,2,2044-01-11,False,False
2044-01-10,2044,January,10,Sunday,True,False,Weekend,Winter,1,2044-01-11,False,False
2044-01-16,2044,January,16,Saturday,True,False,Weekend,Winter,3,2044-01-19,False,False
2044-01-17,2044,January,17,Sunday,True,False,Weekend,Winter,2,2044-01-19,False,False
2044-01-18,2044,January,18,Monday,False,True,Martin Luther King Jr. Day,Winter,1,2044-01-19,False,False
2044-01-23,2044,January,23,Saturday,True,False,Weekend,Winter,2,2044-01-25,False,False
2044-01-24,2044,January,24,Sunday,True,False,Weekend,Winter,1,2044-01-25,False,False
2044-01-30,2044,January,30,Saturday,True,False,Weekend,Winter,2,2044-02-01,False,False
2044-01-31,2044,January,31,Sunday,True,False,Weekend,Winter,1,2044-02-01,False,True
2044-02-06,2044,February,6,Saturday,True,False,Weekend,Winter,2,2044-02-08,False,False
2044-02-07,2044,February,7,Sunday,True,False,Weekend,Winter,1,2044-02-08,False,False
2044-02-13,2044,February,13,Saturday,True,False,Weekend,Winter,3,2044-02-16,False,False
2044-02-14,2044,February,14,Sunday,True,False,Weekend,Winter,2,2044-02-16,False,False
2044-02-15,2044,February,15,Monday,False,True,Washington's Birthday,Winter,1,2044-02-16,False,False
2044-02-20,2044,February,20,Saturday,True,False,Weekend,Winter,2,2044-02-22,False,False
2044-02-21,2044,February,21,Sunday,True,False,Weekend,Winter,1,2044-02-22,False,False
2044-02-27,2044,February,27,Saturday,True,False,Weekend,Winter,2,2044-02-29,False,False
2044-02-28,2044,February,28,Sunday,True,False,Weekend,Winter,1,2044-02-29,False,False
2044-03-05,2044,March,5,Saturday,True,False,Weekend,Spring,2,2044-03-07,False,False
2044-03-06,2044,March,6,Sunday,True,False,Weekend,Spring,1,2044-03-07,False,False
2044-03-12,2044,March,12,Saturday,True,False,Weekend,Spring,2,2044-03-14,False,False
2044-03-13,2044,March,13,Sunday,True,False,Weekend,Spring,1,2044-03-14,False,False
2044-03-19,2044,March,19,Saturday,True,False,Weekend,Spring,2,2044-03-21,False,False
2044-03-20,2044,March,20,Sunday,True,False,Weekend,Spring,1,2044-03-21,False,False
2044-03-26,2044,March,26,Saturday,True,False,Weekend,Spring,2,2044-03-28,False,False
2044-03-27,2044,March,27,Sunday,True,False,Weekend,Spring,1,2044-03-28,False,False
2044-04-02,2044,April,2,Saturday,True,False,Weekend,Spring,2,2044-04-04,False,False
2044-04-03,2044,April,3,Sunday,True,False,Weekend,Spring,1,2044-04-04,False,False
2044-04-09,2044,April,9,Saturday,True,False,Weekend,Spring,2,2044-04-11,False,False
2044-04-10,2044,April,10,Sunday,True,False,Weekend,Spring,1,2044-04-11,False,False
2044-04-15,2044,April,15,Friday,False,True,Holiday,Spring,3,2044-04-18,False,False
2044-04-16,2044,April,16,Saturday,True,False,Weekend,Spring,2,2044-04-18,False,False
2044-04-17,2044,April,17,Sunday,True,False,Weekend,Spring,1,2044-04-18,False,False
2044-04-23,2044,April,23,Saturday,True,False,Weekend,Spring,2,2044-04-25,False,False
2044-04-24,2044,April,24,Sunday,True,False,Weekend,Spring,1,2044-04-25,False,False
2044-04-30,2044,April,30,Saturday,True,False,Weekend,Spring,2,2044-05-02,False,True
2044-05-01,2044,May,1,Sunday,True,False,Weekend,Spring,1,2044-05-02,True,False
2044-05-07,2044,May,7,Saturday,True,False,Weekend,Spring,2,2044-05-09,False,False
2044-05-08,2044,May,8,Sunday,True,False,Weekend,Spring,1,2044-05-09,False,False
2044-05-14,2044,May,14,Saturday,True,False,Weekend,Spring,2,2044-05-16,False,False
2044-05-15,2044,May,15,Sunday,True,False,Weekend,Spring,1,2044-05-16,False,False
2044-05-21,2044,May,21,Saturday,True,False,Weekend,Spring,2,2044-05-23,False,False
2044-05-22,2044,May,22,Sunday,True,False,Weekend,Spring,1,2044-05-23,False,False
2044-05-28,2044,May,28,Saturday,True,False,Weekend,Spring,3,2044-05-31,False,False
2044-05-29,2044,May,29,Sunday,True,False,Weekend,Spring,2,2044-05-31,False,False
2044-05-30,2044,May,30,Monday,False,True,Memorial Day,Spring,1,2044-05-31,False,False
2044-06-04,2044,June,4,Saturday,True,False,Weekend,Summer,2,2044-06-06,False,False
2044-06-05,2044,June,5,Sunday,True,False,Weekend,Summer,1,2044-06-06,False,False
2044-06-11,2044,June,11,Saturday,True,False,Weekend,Summer,2,2044-06-13,False,False
2044-06-12,2044,June,12,Sunday,True,False,Weekend,Summer,1,2044-06-13,False,False
2044-06-18,2044,June,18,Saturday,True,False,Weekend,Summer,3,2044-06-21,False,False
2044-06-19,2044,June,19,Sunday,True,False,Weekend,Summer,2,2044-06-21,False,False
2044-06-20,2044,June,20,Monday,False,True,Juneteenth National Independence Day (observed),Summer,1,2044-06-21,False,False
2044-06-25,2044,June,25,Saturday,True,False,Weekend,Summer,2,2044-06-27,False,False
2044-06-26,2044,June,26,Sunday,True,False,Weekend,Summer,1,2044-06-27,False,False
2044-07-02,2044,July,2,Saturday,True,False,Weekend,Summer,3,2044-07-05,False,False
2044-07-03,2044,July,3,Sunday,True,False,Weekend,Summer,2,2044-07-05,False,False
2044-07-04,2044,July,4,Monday,False,True,Independence Day,Summer,1,2044-07-05,False,False
2044-07-09,2044,July,9,Saturday,True,False,Weekend,Summer,2,2044-07-11,False,False
2044-07-10,2044,July,10,Sunday,True,False,Weekend,Summer,1,2044-07-11,False,False
2044-07-16,2044,July,16,Saturday,True,False,Weekend,Summer,2,2044-07-18,False,False
2044-07-17,2044,July,17,Sunday,True,False,Weekend,Summer,1,2044-07-18,False,False
2044-07-23,2044,July,23,Saturday,True,False,Weekend,Summer,2,2044-07-25,False,False
2044-07-24,2044,July,24,Sunday,True,False,Weekend,Summer,1,2044-07-25,False,False
2044-07-30,2044,July,30,Saturday,True,False,Weekend,Summer,2,2044-08-01,False,False
2044-07-31,2044,July,31,Sunday,True,False,Weekend,Summer,1,2044-08-01,False,True
2044-08-06,2044,August,6,Saturday,True,False,Weekend,Summer,2,2044-08-08,False,False
2044-08-07,2044,August,7,Sunday,True,False,Weekend,Summer,1,2044-08-08,False,False
2044-08-13,2044,August,13,Saturday,True,False,Weekend,Summer,2,2044-08-15,False,False
2044-08-14,2044,August,14,Sunday,True,False,Weekend,Summer,1,2044-08-15,False,False
2044-08-20,2044,August,20,Saturday,True,False,Weekend,Summer,2,2044-08-22,False,False
2044-08-21,2044,August,21,Sunday,True,False,Weekend,Summer,1,2044-08-22,False,False
2044-08-27,2044,August,27,Saturday,True,False,Weekend,Summer,2,2044-08-29,False,False
2044-08-28,2044,August,28,Sunday,True,False,Weekend,Summer,1,2044-08-29,False,False
2044-09-03,2044,September,3,Saturday,True,False,Weekend,Fall,3,2044-09-06,False,False
2044-09-04,2044,September,4,Sunday,True,False,Weekend,Fall,2,2044-09-06,False,False
2044-09-05,2044,September,5,Monday,False,True,Labor Day,Fall,1,2044-09-06,False,False
2044-09-10,2044,September,10,Saturday,True,False,Weekend,Fall,2,2044-09-12,False,False
2044-09-11,2044,September,11,Sunday,True,False,Weekend,Fall,1,2044-09-12,False,False
2044-09-17,2044,September,17,Saturday,True,False,Weekend,Fall,2,2044-09-19,False,False
2044-09-18,2044,September,18,Sunday,True,False,Weekend,Fall,1,2044-09-19,False,False
2044-09-24,2044,September,24,Saturday,True,False,Weekend,Fall,2,2044-09-26,False,False
2044-09-25,2044,September,25,Sunday,True,False,Weekend,Fall,1,2044-09-26,False,False
2044-10-01,2044,October,1,Saturday,True,False,Weekend,Fall,2,2044-10-03,True,False
2044-10-02,2044,October,2,Sunday,True,False,Weekend,Fall,1,2044-10-03,False,False
2044-10-08,2044,October,8,Saturday,True,False,Weekend,Fall,2,2044-10-10,False,False
2044-10-09,2044,October,9,Sunday,True,False,Weekend,Fall,1,2044-10-10,False,False
2044-10-15,2044,October,15,Saturday,True,False,Weekend,Fall,2,2044-10-17,False,False
2044-10-16,2044,October,16,Sunday,True,False,Weekend,Fall,1,2044-10-17,False,False
2044-10-22,2044,October,22,Saturday,True,False,Weekend,Fall,2,2044-10-24,False,False
2044-10-23,2044,October,23,Sunday,True,False,Weekend,Fall,1,2044-10-24,False,False
2044-10-29,2044,October,29,Saturday,True,False,Weekend,Fall,2,2044-10-31,False,False
2044-10-30,2044,October,30,Sunday,True,False,Weekend,Fall,1,2044-10-31,False,False
2044-11-05,2044,November,5,Saturday,True,False,Weekend,Fall,2,2044-11-07,False,False
2044-11-06,2044,November,6,Sunday,True,False,Weekend,Fall,1,2044-11-07,False,False
2044-11-12,2044,November,12,Saturday,True,False,Weekend,Fall,2,2044-11-14,False,False
2044-11-13,2044,November,13,Sunday,True,False,Weekend,Fall,1,2044-11-14,False,False
2044-11-19,2044,November,19,Saturday,True,False,Weekend,Fall,2,2044-11-21,False,False
2044-11-20,2044,November,20,Sunday,True,False,Weekend,Fall,1,2044-11-21,False,False
2044-11-24,2044,November,24,Thursday,False,True,Thanksgiving,Fall,1,2044-11-25,False,False
2044-11-26,2044,November,26,Saturday,True,False,Weekend,Fall,2,2044-11-28,False,False
2044-11-27,2044,November,27,Sunday,True,False,Weekend,Fall,1,2044-11-28,False,False
2044-12-03,2044,December,3,Saturday,True,False,Weekend,Winter,2,2044-12-05,False,False
2044-12-04,2044,December,4,Sunday,True,False,Weekend,Winter,1,2044-12-05,False,False
2044-12-10,2044,December,10,Saturday,True,False,Weekend,Winter,2,2044-12-12,False,False
2044-12-11,2044,December,11,Sunday,True,False,Weekend,Winter,1,2044-12-12,False,False
2044-12-17,2044,December,17,Saturday,True,False,Weekend,Winter,2,2044-12-19,False,False
2044-12-18,2044,December,18,Sunday,True,False,Weekend,Winter,1,2044-12-19,False,False
2044-12-24,2044,December,24,Saturday,True,False,Weekend,Winter,3,2044-12-27,False,False
2044-12-25,2044,December,25,Sunday,True,False,Weekend,Winter,2,2044-12-27,False,False
2044-12-26,2044,December,26,Monday,False,True,Christmas Day (observed),Winter,1,2044-12-27,False,False
2044-12-31,2044,December,31,Saturday,True,False,Weekend,Winter,3,2045-01-03,False,True
2045-01-01,2045,January,1,Sunday,True,False,Weekend,Winter,2,2045-01-03,True,False
2045-01-02,2045,January,2,Monday,False,True,New Year's Day (observed),Winter,1,2045-01-03,False,False
2045-01-07,2045,January,7,Saturday,True,False,Weekend,Winter,2,2045-01-09,False,False
2045-01-08,2045,January,8,Sunday,True,False,Weekend,Winter,1,2045-01-09,False,False
2045-01-14,2045,January,14,Saturday,True,False,Weekend,Winter,3,2045-01-17,False,False
2045-01-15,2045,January,15,Sunday,True,False,Weekend,Winter,2,2045-01-17,False,False
2045-01-16,2045,January,16,Monday,False,True,Martin Luther King Jr. Day,Winter,1,2045-01-17,False,False
2045-01-21,2045,January,21,Saturday,True,False,Weekend,Winter,2,2045-01-23,False,False
2045-01-22,2045,January,22,Sunday,True,False,Weekend,Winter,1,2045-01-23,False,False
2045-01-28,2045,January,28,Saturday,True,False,Weekend,Winter,2,2045-01-30,False,False
2045-01-29,2045,January,29,Sunday,True,False,Weekend,Winter,1,2045-01-30,False,False
2045-02-04,2045,February,4,Saturday,True,False,Weekend,Winter,2,2045-02-06,False,False
2045-02-05,2045,February,5,Sunday,True,False,Weekend,Winter,1,2045-02-06,False,False
2045-02-11,2045,February,11,Saturday,True,False,Weekend,Winter,2,2045-02-13,False,False
2045-02-12,2045,February,12,Sunday,True,False,Weekend,Winter,1,2045-02-13,False,False
2045-02-18,2045,February,18,Saturday,True,False,Weekend,Winter,3,2045-02-21,False,False
2045-02-19,2045,February,19,Sunday,True,False,Weekend,Winter,2,2045-02-21,False,False
2045-02-20,2045,February,20,Monday,False,True,Washington's Birthday,Winter,1,2045-02-21,False,False
2045-02-25,2045,February,25,Saturday,True,False,Weekend,Winter,2,2045-02-27,False,False
